Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL25792,C347631,V347631,10000,2025-05-07,1
CL25793,C472244,V472244,10000,2025-06-21,1
CL25794,C822975,V822975,10000,2025-10-28,1
CL25795,C181728,V181728,10000,2025-03-07,1
CL25796,C238264,V238264,10000,2025-03-28,1
CL25797,C303984,V303984,10000,2025-04-21,1
CL25798,C490043,V490043,10000,2025-06-28,1
CL25799,C323272,V323272,10000,2025-04-28,1
CL25800,C784594,V784594,10000,2025-10-14,1
CL25801,C406628,V406628,10000,2025-05-28,1
CL25802,C368553,V368553,10000,2025-05-14,1
CL25803,C121324,V121324,10000,2025-02-13,1
CL25804,C349626,V349626,10000,2025-05-07,1
CL25805,C56821,V56821,10000,2025-01-20,1
CL25806,C908770,V908770,10000,2025-11-28,1
CL25807,C55878,V55878,10000,2025-01-20,1
CL25808,C471243,V471243,10000,2025-06-21,1
CL25809,C599585,V599585,10000,2025-08-07,1
CL25810,C237890,V237890,10000,2025-03-28,1
CL25811,C950845,V950845,10000,2025-12-14,1
CL25812,C600494,V600494,10000,2025-08-07,1
CL25813,C285239,V285239,10000,2025-04-14,1
CL25814,C238618,V238618,10000,2025-03-28,1
CL25815,C368315,V368315,10000,2025-05-14,1
CL25816,C803964,V803964,10000,2025-10-21,1
CL25817,C657822,V657822,10000,2025-08-28,1
CL25818,C202204,V202204,10000,2025-03-14,1
CL25819,C656422,V656422,10000,2025-08-28,1
CL25820,C907546,V907546,10000,2025-11-28,1
CL25821,C349125,V349125,10000,2025-05-07,1
CL25822,C805062,V805062,10000,2025-10-21,1
CL25823,C722906,V722906,10000,2025-09-21,1
CL25824,C285171,V285171,10000,2025-04-14,1
CL25825,C238139,V238139,10000,2025-03-28,1
CL25826,C741477,V741477,10000,2025-09-28,1
CL25827,C989112,V989112,10000,2025-12-28,1
CL25828,C303570,V303570,10000,2025-04-21,1
CL25829,C932735,V932735,10000,2025-12-07,1
CL25830,C870055,V870055,10000,2025-11-14,1
CL25831,C491830,V491830,10000,2025-06-28,1
CL25832,C102860,V102860,10000,2025-02-06,1
CL25833,C160520,V160520,10000,2025-02-27,1
CL25834,C683337,V683337,10000,2025-09-07,1
CL25835,C385646,V385646,10000,2025-05-21,1
CL25836,C703193,V703193,10000,2025-09-14,1
CL25837,C367704,V367704,10000,2025-05-14,1
CL25838,C638972,V638972,10000,2025-08-21,1
CL25839,C305718,V305718,10000,2025-04-21,1
CL25840,C219035,V219035,10000,2025-03-21,1
CL25841,C103220,V103220,10000,2025-02-06,1
CL25842,C572395,V572395,10000,2025-07-28,1
CL25843,C238085,V238085,10000,2025-03-28,1
CL25844,C284413,V284413,10000,2025-04-14,1
CL25845,C572379,V572379,10000,2025-07-28,1
CL25846,C871519,V871519,10000,2025-11-14,1
CL25847,C220946,V220946,10000,2025-03-21,1
CL25848,C991108,V991108,10000,2025-12-28,1
CL25849,C657237,V657237,10000,2025-08-28,1
CL25850,C220262,V220262,10000,2025-03-21,1
CL25851,C908687,V908687,10000,2025-11-28,1
CL25852,C37485,V37485,10000,2025-01-13,1
CL25853,C552079,V552079,10000,2025-07-21,1
CL25854,C571252,V571252,10000,2025-07-28,1
CL25855,C534956,V534956,10000,2025-07-14,1
CL25856,C36582,V36582,10000,2025-01-13,1
CL25857,C871442,V871442,10000,2025-11-14,1
CL25858,C160952,V160952,10000,2025-02-27,1
CL25859,C639178,V639178,10000,2025-08-21,1
CL25860,C267198,V267198,10000,2025-04-07,1
CL25861,C324944,V324944,10000,2025-04-28,1
CL25862,C908852,V908852,10000,2025-11-28,1
CL25863,C888690,V888690,10000,2025-11-21,1
CL25864,C871156,V871156,10000,2025-11-14,1
CL25865,C869892,V869892,10000,2025-11-14,1
CL25866,C784174,V784174,10000,2025-10-14,1
CL25867,C933930,V933930,10000,2025-12-07,1
CL25868,C434237,V434237,10000,2025-06-07,1
CL25869,C407014,V407014,10000,2025-05-28,1
CL25870,C552060,V552060,10000,2025-07-21,1
CL25871,C765645,V765645,10000,2025-10-07,1
CL25872,C103076,V103076,10000,2025-02-06,1
CL25873,C220605,V220605,10000,2025-03-21,1
CL25874,C406643,V406643,10000,2025-05-28,1
CL25875,C322755,V322755,10000,2025-04-28,1
CL25876,C909629,V909629,10000,2025-11-28,1
CL25877,C348788,V348788,10000,2025-05-07,1
CL25878,C888233,V888233,10000,2025-11-21,1
CL25879,C470248,V470248,10000,2025-06-21,1
CL25880,C515565,V515565,10000,2025-07-07,1
CL25881,C741820,V741820,10000,2025-09-28,1
CL25882,C852403,V852403,10000,2025-11-07,1
CL25883,C285145,V285145,10000,2025-04-14,1
CL25884,C573416,V573416,10000,2025-07-28,1
CL25885,C636935,V636935,10000,2025-08-21,1
CL25886,C120724,V120724,10000,2025-02-13,1
CL25887,C181073,V181073,10000,2025-03-07,1
CL25888,C267450,V267450,10000,2025-04-07,1
CL25889,C909767,V909767,10000,2025-11-28,1
CL25890,C552281,V552281,10000,2025-07-21,1
CL25891,C265489,V265489,10000,2025-04-07,1
CL25892,C17771,V17771,10000,2025-01-06,1
CL25893,C386355,V386355,10000,2025-05-21,1
CL25894,C122406,V122406,10000,2025-02-13,1
CL25895,C990289,V990289,10000,2025-12-28,1
CL25896,C703067,V703067,10000,2025-09-14,1
CL25897,C822989,V822989,10000,2025-10-28,1
CL25898,C74283,V74283,10000,2025-01-27,1
CL25899,C889922,V889922,10000,2025-11-21,1
CL25900,C852123,V852123,10000,2025-11-07,1
CL25901,C852405,V852405,10000,2025-11-07,1
CL25902,C684826,V684826,10000,2025-09-07,1
CL25903,C907805,V907805,10000,2025-11-28,1
CL25904,C284325,V284325,10000,2025-04-14,1
CL25905,C740664,V740664,10000,2025-09-28,1
CL25906,C367484,V367484,10000,2025-05-14,1
CL25907,C140699,V140699,10000,2025-02-20,1
CL25908,C658390,V658390,10000,2025-08-28,1
CL25909,C953130,V953130,10000,2025-12-14,1
CL25910,C765582,V765582,10000,2025-10-07,1
CL25911,C406284,V406284,10000,2025-05-28,1
CL25912,C200620,V200620,10000,2025-03-14,1
CL25913,C822616,V822616,10000,2025-10-28,1
CL25914,C573484,V573484,10000,2025-07-28,1
CL25915,C851651,V851651,10000,2025-11-07,1
CL25916,C139743,V139743,10000,2025-02-20,1
CL25917,C684351,V684351,10000,2025-09-07,1
CL25918,C823277,V823277,10000,2025-10-28,1
CL25919,C514254,V514254,10000,2025-07-07,1
CL25920,C239889,V239889,10000,2025-03-28,1
CL25921,C601045,V601045,10000,2025-08-07,1
CL25922,C742370,V742370,10000,2025-09-28,1
CL25923,C637562,V637562,10000,2025-08-21,1
CL25924,C432897,V432897,10000,2025-06-07,1
CL25925,C284402,V284402,10000,2025-04-14,1
CL25926,C470148,V470148,10000,2025-06-21,1
CL25927,C218850,V218850,10000,2025-03-21,1
CL25928,C74458,V74458,10000,2025-01-27,1
CL25929,C721641,V721641,10000,2025-09-21,1
CL25930,C433549,V433549,10000,2025-06-07,1
CL25931,C36705,V36705,10000,2025-01-13,1
CL25932,C387038,V387038,10000,2025-05-21,1
CL25933,C909745,V909745,10000,2025-11-28,1
CL25934,C723409,V723409,10000,2025-09-21,1
CL25935,C284789,V284789,10000,2025-04-14,1
CL25936,C742812,V742812,10000,2025-09-28,1
CL25937,C303963,V303963,10000,2025-04-21,1
CL25938,C870451,V870451,10000,2025-11-14,1
CL25939,C471187,V471187,10000,2025-06-21,1
CL25940,C600346,V600346,10000,2025-08-07,1
CL25941,C57364,V57364,10000,2025-01-20,1
CL25942,C348045,V348045,10000,2025-05-07,1
CL25943,C637446,V637446,10000,2025-08-21,1
CL25944,C639108,V639108,10000,2025-08-21,1
CL25945,C533662,V533662,10000,2025-07-14,1
CL25946,C702504,V702504,10000,2025-09-14,1
CL25947,C406806,V406806,10000,2025-05-28,1
CL25948,C515835,V515835,10000,2025-07-07,1
CL25949,C786162,V786162,10000,2025-10-14,1
CL25950,C219637,V219637,10000,2025-03-21,1
CL25951,C471647,V471647,10000,2025-06-21,1
CL25952,C18294,V18294,10000,2025-01-06,1
CL25953,C239428,V239428,10000,2025-03-28,1
CL25954,C888828,V888828,10000,2025-11-21,1
CL25955,C201245,V201245,10000,2025-03-14,1
CL25956,C721624,V721624,10000,2025-09-21,1
CL25957,C17459,V17459,10000,2025-01-06,1
CL25958,C102301,V102301,10000,2025-02-06,1
CL25959,C160538,V160538,10000,2025-02-27,1
CL25960,C658237,V658237,10000,2025-08-28,1
CL25961,C869157,V869157,10000,2025-11-14,1
CL25962,C514890,V514890,10000,2025-07-07,1
CL25963,C367518,V367518,10000,2025-05-14,1
CL25964,C784985,V784985,10000,2025-10-14,1
CL25965,C286755,V286755,10000,2025-04-14,1
CL25966,C743046,V743046,10000,2025-09-28,1
CL25967,C657962,V657962,10000,2025-08-28,1
CL25968,C55577,V55577,10000,2025-01-20,1
CL25969,C404492,V404492,10000,2025-05-28,1
CL25970,C491302,V491302,10000,2025-06-28,1
CL25971,C765074,V765074,10000,2025-10-07,1
CL25972,C140913,V140913,10000,2025-02-20,1
CL25973,C304235,V304235,10000,2025-04-21,1
CL25974,C868895,V868895,10000,2025-11-14,1
CL25975,C470573,V470573,10000,2025-06-21,1
CL25976,C75204,V75204,10000,2025-01-27,1
CL25977,C766913,V766913,10000,2025-10-07,1
CL25978,C931925,V931925,10000,2025-12-07,1
CL25979,C619554,V619554,10000,2025-08-14,1
CL25980,C470283,V470283,10000,2025-06-21,1
CL25981,C17202,V17202,10000,2025-01-06,1
CL25982,C703807,V703807,10000,2025-09-14,1
CL25983,C304270,V304270,10000,2025-04-21,1
CL25984,C139916,V139916,10000,2025-02-20,1
CL25985,C74135,V74135,10000,2025-01-27,1
CL25986,C405690,V405690,10000,2025-05-28,1
CL25987,C572130,V572130,10000,2025-07-28,1
CL25988,C322619,V322619,10000,2025-04-28,1
CL25989,C404828,V404828,10000,2025-05-28,1
CL25990,C305368,V305368,10000,2025-04-21,1
CL25991,C267770,V267770,10000,2025-04-07,1
CL25992,C103710,V103710,10000,2025-02-06,1
CL25993,C19050,V19050,10000,2025-01-06,1
CL25994,C407046,V407046,10000,2025-05-28,1
CL25995,C323542,V323542,10000,2025-04-28,1
CL25996,C704718,V704718,10000,2025-09-14,1
CL25997,C767026,V767026,10000,2025-10-07,1
CL25998,C159074,V159074,10000,2025-02-27,1
CL25999,C823723,V823723,10000,2025-10-28,1
CL26000,C970377,V970377,10000,2025-12-21,1
CL26001,C286806,V286806,10000,2025-04-14,1
CL26002,C121340,V121340,10000,2025-02-13,1
CL26003,C785789,V785789,10000,2025-10-14,1
CL26004,C638650,V638650,10000,2025-08-21,1
CL26005,C120452,V120452,10000,2025-02-13,1
CL26006,C453129,V453129,10000,2025-06-14,1
CL26007,C637645,V637645,10000,2025-08-21,1
CL26008,C239508,V239508,10000,2025-03-28,1
CL26009,C766471,V766471,10000,2025-10-07,1
CL26010,C972435,V972435,10000,2025-12-21,1
CL26011,C285939,V285939,10000,2025-04-14,1
CL26012,C805634,V805634,10000,2025-10-21,1
CL26013,C285554,V285554,10000,2025-04-14,1
CL26014,C619688,V619688,10000,2025-08-14,1
CL26015,C553523,V553523,10000,2025-07-21,1
CL26016,C552656,V552656,10000,2025-07-21,1
CL26017,C742062,V742062,10000,2025-09-28,1
CL26018,C140485,V140485,10000,2025-02-20,1
CL26019,C323540,V323540,10000,2025-04-28,1
CL26020,C385340,V385340,10000,2025-05-21,1
CL26021,C786302,V786302,10000,2025-10-14,1
CL26022,C683798,V683798,10000,2025-09-07,1
CL26023,C971681,V971681,10000,2025-12-21,1
CL26024,C639081,V639081,10000,2025-08-21,1
CL26025,C35534,V35534,10000,2025-01-13,1
CL26026,C434458,V434458,10000,2025-06-07,1
CL26027,C285602,V285602,10000,2025-04-14,1
CL26028,C637896,V637896,10000,2025-08-21,1
CL26029,C703944,V703944,10000,2025-09-14,1
CL26030,C618735,V618735,10000,2025-08-14,1
CL26031,C219695,V219695,10000,2025-03-21,1
CL26032,C933491,V933491,10000,2025-12-07,1
CL26033,C723113,V723113,10000,2025-09-21,1
CL26034,C367627,V367627,10000,2025-05-14,1
CL26035,C657332,V657332,10000,2025-08-28,1
CL26036,C618785,V618785,10000,2025-08-14,1
CL26037,C722353,V722353,10000,2025-09-21,1
CL26038,C684994,V684994,10000,2025-09-07,1
CL26039,C452231,V452231,10000,2025-06-14,1
CL26040,C702453,V702453,10000,2025-09-14,1
CL26041,C141162,V141162,10000,2025-02-20,1
CL26042,C618382,V618382,10000,2025-08-14,1
CL26043,C35969,V35969,10000,2025-01-13,1
CL26044,C620030,V620030,10000,2025-08-14,1
CL26045,C141424,V141424,10000,2025-02-20,1
CL26046,C347551,V347551,10000,2025-05-07,1
CL26047,C405858,V405858,10000,2025-05-28,1
CL26048,C601099,V601099,10000,2025-08-07,1
CL26049,C367610,V367610,10000,2025-05-14,1
CL26050,C55693,V55693,10000,2025-01-20,1
CL26051,C200152,V200152,10000,2025-03-14,1
CL26052,C266420,V266420,10000,2025-04-07,1
CL26053,C535328,V535328,10000,2025-07-14,1
CL26054,C201735,V201735,10000,2025-03-14,1
CL26055,C159807,V159807,10000,2025-02-27,1
CL26056,C617843,V617843,10000,2025-08-14,1
CL26057,C284295,V284295,10000,2025-04-14,1
CL26058,C404441,V404441,10000,2025-05-28,1
CL26059,C850700,V850700,10000,2025-11-07,1
CL26060,C181133,V181133,10000,2025-03-07,1
CL26061,C160283,V160283,10000,2025-02-27,1
CL26062,C572734,V572734,10000,2025-07-28,1
CL26063,C704535,V704535,10000,2025-09-14,1
CL26064,C516110,V516110,10000,2025-07-07,1
CL26065,C533528,V533528,10000,2025-07-14,1
CL26066,C824007,V824007,10000,2025-10-28,1
CL26067,C619465,V619465,10000,2025-08-14,1
CL26068,C515050,V515050,10000,2025-07-07,1
CL26069,C805344,V805344,10000,2025-10-21,1
CL26070,C323340,V323340,10000,2025-04-28,1
CL26071,C406068,V406068,10000,2025-05-28,1
CL26072,C18130,V18130,10000,2025-01-06,1
CL26073,C533103,V533103,10000,2025-07-14,1
CL26074,C740642,V740642,10000,2025-09-28,1
CL26075,C766188,V766188,10000,2025-10-07,1
CL26076,C180691,V180691,10000,2025-03-07,1
CL26077,C347802,V347802,10000,2025-05-07,1
CL26078,C683438,V683438,10000,2025-09-07,1
CL26079,C284720,V284720,10000,2025-04-14,1
CL26080,C721810,V721810,10000,2025-09-21,1
CL26081,C767593,V767593,10000,2025-10-07,1
CL26082,C304703,V304703,10000,2025-04-21,1
CL26083,C18729,V18729,10000,2025-01-06,1
CL26084,C990204,V990204,10000,2025-12-28,1
CL26085,C267673,V267673,10000,2025-04-07,1
CL26086,C722676,V722676,10000,2025-09-21,1
CL26087,C723943,V723943,10000,2025-09-21,1
CL26088,C952074,V952074,10000,2025-12-14,1
CL26089,C432121,V432121,10000,2025-06-07,1
CL26090,C55496,V55496,10000,2025-01-20,1
CL26091,C990668,V990668,10000,2025-12-28,1
CL26092,C286324,V286324,10000,2025-04-14,1
CL26093,C702703,V702703,10000,2025-09-14,1
CL26094,C742056,V742056,10000,2025-09-28,1
CL26095,C120697,V120697,10000,2025-02-13,1
CL26096,C889688,V889688,10000,2025-11-21,1
CL26097,C368525,V368525,10000,2025-05-14,1
CL26098,C266336,V266336,10000,2025-04-07,1
CL26099,C201786,V201786,10000,2025-03-14,1
CL26100,C765889,V765889,10000,2025-10-07,1
CL26101,C434164,V434164,10000,2025-06-07,1
CL26102,C305939,V305939,10000,2025-04-21,1
CL26103,C571594,V571594,10000,2025-07-28,1
CL26104,C349096,V349096,10000,2025-05-07,1
CL26105,C515726,V515726,10000,2025-07-07,1
CL26106,C405401,V405401,10000,2025-05-28,1
CL26107,C951364,V951364,10000,2025-12-14,1
CL26108,C432606,V432606,10000,2025-06-07,1
CL26109,C158836,V158836,10000,2025-02-27,1
CL26110,C101794,V101794,10000,2025-02-06,1
CL26111,C684982,V684982,10000,2025-09-07,1
CL26112,C551987,V551987,10000,2025-07-21,1
CL26113,C637073,V637073,10000,2025-08-21,1
CL26114,C470792,V470792,10000,2025-06-21,1
CL26115,C140120,V140120,10000,2025-02-20,1
CL26116,C888389,V888389,10000,2025-11-21,1
CL26117,C385612,V385612,10000,2025-05-21,1
CL26118,C765377,V765377,10000,2025-10-07,1
CL26119,C971624,V971624,10000,2025-12-21,1
CL26120,C823683,V823683,10000,2025-10-28,1
CL26121,C658480,V658480,10000,2025-08-28,1
CL26122,C534377,V534377,10000,2025-07-14,1
CL26123,C219169,V219169,10000,2025-03-21,1
CL26124,C348767,V348767,10000,2025-05-07,1
CL26125,C723469,V723469,10000,2025-09-21,1
CL26126,C349459,V349459,10000,2025-05-07,1
CL26127,C142060,V142060,10000,2025-02-20,1
CL26128,C160260,V160260,10000,2025-02-27,1
CL26129,C265792,V265792,10000,2025-04-07,1
CL26130,C971349,V971349,10000,2025-12-21,1
CL26131,C784469,V784469,10000,2025-10-14,1
CL26132,C433395,V433395,10000,2025-06-07,1
CL26133,C618823,V618823,10000,2025-08-14,1
CL26134,C17074,V17074,10000,2025-01-06,1
CL26135,C324076,V324076,10000,2025-04-28,1
CL26136,C140019,V140019,10000,2025-02-20,1
CL26137,C741970,V741970,10000,2025-09-28,1
CL26138,C239999,V239999,10000,2025-03-28,1
CL26139,C200239,V200239,10000,2025-03-14,1
CL26140,C533555,V533555,10000,2025-07-14,1
CL26141,C182008,V182008,10000,2025-03-07,1
CL26142,C933564,V933564,10000,2025-12-07,1
CL26143,C220422,V220422,10000,2025-03-21,1
CL26144,C490046,V490046,10000,2025-06-28,1
CL26145,C514699,V514699,10000,2025-07-07,1
CL26146,C785681,V785681,10000,2025-10-14,1
CL26147,C201049,V201049,10000,2025-03-14,1
CL26148,C515094,V515094,10000,2025-07-07,1
CL26149,C850769,V850769,10000,2025-11-07,1
CL26150,C75782,V75782,10000,2025-01-27,1
CL26151,C765890,V765890,10000,2025-10-07,1
CL26152,C572020,V572020,10000,2025-07-28,1
CL26153,C366611,V366611,10000,2025-05-14,1
CL26154,C931989,V931989,10000,2025-12-07,1
CL26155,C451594,V451594,10000,2025-06-14,1
CL26156,C324793,V324793,10000,2025-04-28,1
CL26157,C851169,V851169,10000,2025-11-07,1
CL26158,C638078,V638078,10000,2025-08-21,1
CL26159,C181577,V181577,10000,2025-03-07,1
CL26160,C600792,V600792,10000,2025-08-07,1
CL26161,C159621,V159621,10000,2025-02-27,1
CL26162,C349251,V349251,10000,2025-05-07,1
CL26163,C324039,V324039,10000,2025-04-28,1
CL26164,C824028,V824028,10000,2025-10-28,1
CL26165,C600828,V600828,10000,2025-08-07,1
CL26166,C103210,V103210,10000,2025-02-06,1
CL26167,C702565,V702565,10000,2025-09-14,1
CL26168,C533284,V533284,10000,2025-07-14,1
CL26169,C55768,V55768,10000,2025-01-20,1
CL26170,C971212,V971212,10000,2025-12-21,1
CL26171,C140826,V140826,10000,2025-02-20,1
CL26172,C723046,V723046,10000,2025-09-21,1
CL26173,C766149,V766149,10000,2025-10-07,1
CL26174,C101815,V101815,10000,2025-02-06,1
CL26175,C991368,V991368,10000,2025-12-28,1
CL26176,C266180,V266180,10000,2025-04-07,1
CL26177,C56141,V56141,10000,2025-01-20,1
CL26178,C740617,V740617,10000,2025-09-28,1
CL26179,C472499,V472499,10000,2025-06-21,1
CL26180,C57190,V57190,10000,2025-01-20,1
CL26181,C76238,V76238,10000,2025-01-27,1
CL26182,C265552,V265552,10000,2025-04-07,1
CL26183,C472277,V472277,10000,2025-06-21,1
CL26184,C869912,V869912,10000,2025-11-14,1
CL26185,C404536,V404536,10000,2025-05-28,1
CL26186,C221082,V221082,10000,2025-03-21,1
CL26187,C305994,V305994,10000,2025-04-21,1
CL26188,C305574,V305574,10000,2025-04-21,1
CL26189,C888290,V888290,10000,2025-11-21,1
CL26190,C766311,V766311,10000,2025-10-07,1
CL26191,C219515,V219515,10000,2025-03-21,1
CL26192,C323022,V323022,10000,2025-04-28,1
CL26193,C305570,V305570,10000,2025-04-21,1
CL26194,C489917,V489917,10000,2025-06-28,1
CL26195,C889766,V889766,10000,2025-11-21,1
CL26196,C470100,V470100,10000,2025-06-21,1
CL26197,C405672,V405672,10000,2025-05-28,1
CL26198,C323625,V323625,10000,2025-04-28,1
CL26199,C971375,V971375,10000,2025-12-21,1
CL26200,C266118,V266118,10000,2025-04-07,1
CL26201,C870003,V870003,10000,2025-11-14,1
CL26202,C285842,V285842,10000,2025-04-14,1
CL26203,C160746,V160746,10000,2025-02-27,1
CL26204,C182977,V182977,10000,2025-03-07,1
CL26205,C451247,V451247,10000,2025-06-14,1
CL26206,C888573,V888573,10000,2025-11-21,1
CL26207,C907814,V907814,10000,2025-11-28,1
CL26208,C285606,V285606,10000,2025-04-14,1
CL26209,C285540,V285540,10000,2025-04-14,1
CL26210,C870706,V870706,10000,2025-11-14,1
CL26211,C951131,V951131,10000,2025-12-14,1
CL26212,C683103,V683103,10000,2025-09-07,1
CL26213,C601067,V601067,10000,2025-08-07,1
CL26214,C953108,V953108,10000,2025-12-14,1
CL26215,C908434,V908434,10000,2025-11-28,1
CL26216,C934344,V934344,10000,2025-12-07,1
CL26217,C951937,V951937,10000,2025-12-14,1
CL26218,C823395,V823395,10000,2025-10-28,1
CL26219,C490627,V490627,10000,2025-06-28,1
CL26220,C56099,V56099,10000,2025-01-20,1
CL26221,C18272,V18272,10000,2025-01-06,1
CL26222,C348441,V348441,10000,2025-05-07,1
CL26223,C218712,V218712,10000,2025-03-21,1
CL26224,C599325,V599325,10000,2025-08-07,1
CL26225,C470804,V470804,10000,2025-06-21,1
CL26226,C349199,V349199,10000,2025-05-07,1
CL26227,C951815,V951815,10000,2025-12-14,1
CL26228,C743192,V743192,10000,2025-09-28,1
CL26229,C121232,V121232,10000,2025-02-13,1
CL26230,C434006,V434006,10000,2025-06-07,1
CL26231,C200915,V200915,10000,2025-03-14,1
CL26232,C37582,V37582,10000,2025-01-13,1
CL26233,C533388,V533388,10000,2025-07-14,1
CL26234,C722396,V722396,10000,2025-09-21,1
CL26235,C158588,V158588,10000,2025-02-27,1
CL26236,C56033,V56033,10000,2025-01-20,1
CL26237,C182488,V182488,10000,2025-03-07,1
CL26238,C17252,V17252,10000,2025-01-06,1
CL26239,C286388,V286388,10000,2025-04-14,1
CL26240,C805164,V805164,10000,2025-10-21,1
CL26241,C599032,V599032,10000,2025-08-07,1
CL26242,C386604,V386604,10000,2025-05-21,1
CL26243,C932280,V932280,10000,2025-12-07,1
CL26244,C599484,V599484,10000,2025-08-07,1
CL26245,C951055,V951055,10000,2025-12-14,1
CL26246,C160627,V160627,10000,2025-02-27,1
CL26247,C571942,V571942,10000,2025-07-28,1
CL26248,C766107,V766107,10000,2025-10-07,1
CL26249,C489734,V489734,10000,2025-06-28,1
CL26250,C324213,V324213,10000,2025-04-28,1
CL26251,C516072,V516072,10000,2025-07-07,1
CL26252,C638101,V638101,10000,2025-08-21,1
CL26253,C490059,V490059,10000,2025-06-28,1
CL26254,C405200,V405200,10000,2025-05-28,1
CL26255,C514071,V514071,10000,2025-07-07,1
CL26256,C238938,V238938,10000,2025-03-28,1
CL26257,C122791,V122791,10000,2025-02-13,1
CL26258,C553670,V553670,10000,2025-07-21,1
CL26259,C552760,V552760,10000,2025-07-21,1
CL26260,C386309,V386309,10000,2025-05-21,1
CL26261,C534757,V534757,10000,2025-07-14,1
CL26262,C907322,V907322,10000,2025-11-28,1
CL26263,C766171,V766171,10000,2025-10-07,1
CL26264,C101234,V101234,10000,2025-02-06,1
CL26265,C453559,V453559,10000,2025-06-14,1
CL26266,C972496,V972496,10000,2025-12-21,1
CL26267,C471605,V471605,10000,2025-06-21,1
CL26268,C765596,V765596,10000,2025-10-07,1
CL26269,C600457,V600457,10000,2025-08-07,1
CL26270,C970054,V970054,10000,2025-12-21,1
CL26271,C869777,V869777,10000,2025-11-14,1
CL26272,C908685,V908685,10000,2025-11-28,1
CL26273,C619415,V619415,10000,2025-08-14,1
CL26274,C784885,V784885,10000,2025-10-14,1
CL26275,C349027,V349027,10000,2025-05-07,1
CL26276,C432625,V432625,10000,2025-06-07,1
CL26277,C472494,V472494,10000,2025-06-21,1
CL26278,C433388,V433388,10000,2025-06-07,1
CL26279,C405335,V405335,10000,2025-05-28,1
CL26280,C16915,V16915,10000,2025-01-06,1
CL26281,C908663,V908663,10000,2025-11-28,1
CL26282,C534718,V534718,10000,2025-07-14,1
CL26283,C101191,V101191,10000,2025-02-06,1
CL26284,C201614,V201614,10000,2025-03-14,1
